Contrato;Marca;Categoria;SubCategoria;Moneda;Desc. Royalty;Royalty;BDI;Producto;Cliente;SKU;Descripcion Producto;Precio Unitario Venta Neta;Q Venta Neta;Precio Unitario Devolucion / Descuento;Q Devolucion
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;5%;1%;MALETAS MALETAS S;LOCAL MARINA 1;300373;ZAFIRO S GR BARBIE MALETA;31.189,00;2;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;5%;1%;MALETAS MALETAS S;LOCAL TEMUCO;300373;ZAFIRO S GR BARBIE MALETA;34.026,00;2;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;5%;1%;CARTERA URBANA INFANTIL;LOCAL PUERTO MONTT;340945;ABELIA ROMANTIC  BARBIE CARTER;4.445,67;3;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;ACCESORIOS LONCHERA;LOCAL MATIAS COUSI?O;340908;FAIRY MORADO EAH LONCHERA;5.482,33;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL MALL PLAZA EL TREBOL;340912;APPLE 2015 SUR BARBIE MOCHILA;5.874,00;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;ACCESORIOS LONCHERA;LOCAL MALL PLAZA EL TREBOL;340924;VANILLA 2015 SUR BARBIE LONCHE;5.874,00;3;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;5%;1%;CARTERA URBANA INFANTIL;LOCAL LOS ANDES;340949;LILIUM PETS  BARBIE CARTERA UR;5.874,00;3;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;5%;1%;CARTERA URBANA INFANTIL;LOCAL PUERTO MONTT;340949;LILIUM PETS  BARBIE CARTERA UR;5.874,00;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;COMERCIALIZADORA S.A.;340886;MOCHILA HEAD BUBBSUR BAR;7.555,00;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL ARAUCO MAIPU;300328;EXPRESSION ROCK BARBIE MOCHILA;9.068,00;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;COMERCIALIZADORA S.A.;340883;MOCHILA HEAD PACK SUR BAR;10.916,00;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL PUERTO VARAS;340922;RAINBOW 2015 SUR BARBIE MOCHIL;11.658,67;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL SAN BERNARDO;340922;RAINBOW 2015 SUR BARBIE MOCHIL;12.373,67;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL MALL PLAZA NORTE;340899;RAINBOW SUR BARBIE MOCHILA C/C;12.610,33;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL ANTOFAGASTA;340922;RAINBOW 2015 SUR BARBIE MOCHIL;12.876,67;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL ARAUCO MAIPU;300341;INTENSE TREND BARBIE MOCHILA;14.277,00;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL MALL PLAZA LOS ANGELES;340899;RAINBOW SUR BARBIE MOCHILA C/C;14.277,00;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL CURICO;340922;RAINBOW 2015 SUR BARBIE MOCHIL;14.277,00;3;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL MALL PLAZA OESTE;340897;EXPRESSION 2014 SUR BARBIE MOC;10.370,25;4;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL MALL PLAZA VESPUCIO;340919;EXPRESSION 2015 SUR BARBIE MOC;12.597,00;4;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;5%;1%;MOCHILAS CON CARRO;LOCAL ALAMEDA;300339;INTENSE ROMANTIC BARBIE MOCHIL;14.277,00;4;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;ACCESORIOS LONCHERA;EMILIO HANANIA E HIJOS S.A.;340884;PACK MINI 2014 SUR BARBIE LONCHERA;2.855,80;5;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;5%;1%;CARTERA URBANA INFANTIL;LOCAL SOL 2;340949;LILIUM PETS  BARBIE CARTERA UR;3.815,00;5;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;5%;1%;CARTERA URBANA INFANTIL;LOCAL SOL 2;340947;GLOSS PETS  BARBIE CARTERA URB;4.361,00;5;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;CENCOSUD SUPERMERCADOS SA;340919;EXPRESSION 2015 SUR BARBIE MOC;8.328,00;5;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;11%;1%;BOLSOS INFANTIL;COMERCIAL CHELECH S.A.;340946;ASTER PETS  BARBIE BOLSO;2.705,40;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;5%;1%;BOLSOS INFANTIL;LOCAL SOL 2;340946;ASTER PETS  BARBIE BOLSO;2.723,00;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;11%;1%;CARTERA URBANA INFANTIL;COMERCIAL CHELECH S.A.;340944;ABELIA MUSIC  BARBIE CARTERA URBANA;3.247,20;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;11%;1%;CARTERA URBANA INFANTIL;DOLLY S.A;340944;ABELIA MUSIC  BARBIE CARTERA URBANA;3.247,20;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;11%;1%;CARTERA URBANA INFANTIL;COMERCIAL CHELECH S.A.;340945;ABELIA ROMANTIC  BARBIE CARTERA URBANA;3.247,20;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;11%;1%;CARTERA URBANA INFANTIL;DOLLY S.A;340945;ABELIA ROMANTIC  BARBIE CARTERA URBANA;3.247,20;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;11%;1%;CARTERA URBANA INFANTIL;COMERCIAL CHELECH S.A.;340949;LILIUM PETS  BARBIE CARTERA URBANA;3.789,00;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;COMERCIAL NACE SPA;340976;DESTINY 2016 SUR BARBIE MOCHILA;4.765,20;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;COMERCIAL CHELECH S.A.;340976;DESTINY 2016 SUR BARBIE MOCHILA;4.873,50;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;EMILIO HANANIA E HIJOS S.A.;340976;DESTINY 2016 SUR BARBIE MOCHILA;5.144,30;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;TIENDA Y PAQUETERIA PLAZA LTDA;340913;BUBBLE 2015 SUR BARBIE MOCHILA;5.415,00;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;CIFUENTES CISTERNAS LUIS R.;340976;DESTINY 2016 SUR BARBIE MOCHILA;5.415,00;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;COMERCIAL CHELECH S.A.;340974;CRASH 2016 SUR BARBIE INFANTIL;6.499,80;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;INV. Y COM. MEDINA GOIRI S.A.;340974;CRASH 2016 SUR BARBIE INFANTIL;6.499,80;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;CENCOSUD SUPERMERCADOS SA;340914;CANDY 2015 SUR BARBIE MOCHILA;6.661,00;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;EMILIO HANANIA E HIJOS S.A.;340974;CRASH 2016 SUR BARBIE INFANTIL;6.860,90;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;WALMART CHILE S.A.;340938;MOCH PACK BARBIE2015;7.218,00;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;DOLLY S.A;340919;EXPRESSION 2015 SUR BARBIE MOCHILA C/CARRO;8.127,00;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;INV. Y COM. MEDINA GOIRI S.A.;340956;PACK 2016 SUR BARBIE MOCHILA  INFANTIL;8.127,00;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;EMILIO HANANIA E HIJOS S.A.;340956;PACK 2016 SUR BARBIE MOCHILA  INFANTIL;8.578,50;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;COMERCIAL NACE SPA;340922;RAINBOW 2015 SUR BARBIE MOCHILA C/CARRO;9.005,90;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;COMERCIAL NACE SPA;340983;HONEY 2016 SUR BARBIE MOCHILA;9.005,90;10;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;DOLLY S.A;340922;RAINBOW 2015 SUR BARBIE MOCHILA C/CARRO;9.210,60;10;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;11%;1%;BOLSOS INFANTIL;DOLLY S.A;340946;ASTER PETS  BARBIE BOLSO;2.705,40;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;ACCESORIOS LONCHERA;DOLLY S.A;340918;EROS 2015 SUR BARBIE LONCHERA;3.247,20;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;ACCESORIOS LONCHERA;DOLLY S.A;340924;VANILLA 2015 SUR BARBIE LONCHERA;3.789,00;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;ACCESORIOS LONCHERA;INV. Y COM. MEDINA GOIRI S.A.;340979;EROS 2016 SUR BARBIE LONCHERA;3.789,00;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;ACCESORIOS LONCHERA;EMILIO HANANIA E HIJOS S.A.;340979;EROS 2016 SUR BARBIE LONCHERA;3.999,50;20;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;11%;1%;CARTERA URBANA INFANTIL;DOLLY S.A;340947;GLOSS PETS  BARBIE CARTERA URBANA;4.331,70;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;ACCESORIOS LONCHERA;INV. Y COM. MEDINA GOIRI S.A.;340986;VANILLA 2016 SUR BARBIE LONCHERA;4.331,70;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;ACCESORIOS LONCHERA;CIFUENTES CISTERNAS LUIS R.;340986;VANILLA 2016 SUR BARBIE LONCHERA;4.813,00;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;DOLLY S.A;340913;BUBBLE 2015 SUR BARBIE MOCHILA;4.873,50;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;INVERSIONES JULIAN LTDA;340976;DESTINY 2016 SUR BARBIE MOCHILA;4.873,50;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;CENCOSUD SUPERMERCADOS SA;340913;BUBBLE 2015 SUR BARBIE MOCHILA;4.994,00;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;LLANQUINAO MEDINA DORIS;340976;DESTINY 2016 SUR BARBIE MOCHILA;5.035,95;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;COMERCIAL CHELECH S.A.;340956;PACK 2016 SUR BARBIE MOCHILA  INFANTIL;8.127,00;20;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;WALMART CHILE S.A.;340919;MOCHIL CARR EXPRESS;8.328,00;20;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages Retail;CLP;Standard;11%;1%;CARTERA URBANA INFANTIL;COMERCIAL RIADY Y CIA LTDA;340949;LILIUM PETS  BARBIE CARTERA URBANA;3.704,80;25;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;CENCOSUD SUPERMERCADOS SA;340922;RAINBOW 2015 SUR BARBIE MOCHIL;9.439,00;25;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;11%;1%;ACCESORIOS ESTUCHE;COMERCIAL CHELECH S.A.;340923;SWEET 2015 SUR BARBIE ESTUCHE;1.078,20;30;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;11%;1%;ACCESORIOS ESTUCHE;INV. Y COM. MEDINA GOIRI S.A.;340985;SWEET 2016 SUR BARBIE ESTUCHE;1.458,00;30;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;11%;1%;ACCESORIOS ESTUCHE;VERA Y CIA LTDA;340985;SWEET 2016 SUR BARBIE ESTUCHE;1.620,00;30;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;11%;1%;ACCESORIOS ESTUCHE;CENCOSUD SUPERMERCADOS SA;340916;DOCILE 2015 SUR BARBIE ESTUCHE;1.661,00;30;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;11%;1%;ACCESORIOS ESTUCHE;DOLLY S.A;340920;FASHION 2015 SUR BARBIE ESTUCHE;1.891,80;30;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;11%;1%;ACCESORIOS ESTUCHE;INV. Y COM. MEDINA GOIRI S.A.;340981;FASHION 2016 SUR BARBIE ESTUCHE;2.705,40;30;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;ACCESORIOS LONCHERA;CENCOSUD SUPERMERCADOS SA;340918;EROS 2015 SUR BARBIE LONCHERA;3.328,00;30;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;SOC COM BOBERCK LTDA;340976;DESTINY 2016 SUR BARBIE MOCHILA;4.873,50;30;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;ACCESORIOS LONCHERA;INVERSIONES JULIAN LTDA;340979;EROS 2016 SUR BARBIE LONCHERA;3.789,00;40;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;MOCHILAS CON CARRO;WALMART CHILE S.A.;340913;MOCHILA BUBBLE;4.994,00;40;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;11%;1%;ACCESORIOS ESTUCHE;WALMART CHILE S.A.;340923;ESTUCHE SWEET 2015;1.106,00;60;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;11%;1%;ACCESORIOS ESTUCHE;WALMART CHILE S.A.;340921;ESTUCH GLAMOUR 2015;1.494,00;60;0;0
EC116293;Barbie;Stationery Social Expressions;Pencil cases Retail;CLP;Standard;11%;1%;ACCESORIOS ESTUCHE;CACERES TORRES ROSA;340981;FASHION 2016 SUR BARBIE ESTUCHE;3.006,00;60;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;11%;1%;ACCESORIOS LONCHERA;WALMART CHILE S.A.;340918;LONCHERA EROS;3.328,00;200;0;0
