Contrato;Marca;Categoria;SubCategoria;Moneda;Desc. Royalty;Royalty;BDI;Producto;Cliente;SKU;Descripcion Producto;Precio Unitario Venta Neta;Q Venta Neta;Precio Unitario Devolucion / Descuento;Q Devolucion
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;LOCAL PUERTO MONTT;340947;GLOSS PETS  BARBIE CARTERA URB;6714;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ANTOFAGASTA;340913;BUBBLE 2015 SUR BARBIE MOCHILA;7555;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL EXTRA EL BELLOTO;340913;BUBBLE 2015 SUR BARBIE MOCHILA;7555;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL OUT LET BELLOTO;340913;BUBBLE 2015 SUR BARBIE MOCHILA;7555;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PUERTO VARAS;340913;BUBBLE 2015 SUR BARBIE MOCHILA;7555;1;0;0
EC116293;Ever After High;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;LOCAL MELIPILLA;340906;DIVINE MORADO EAH CARTERA  URB;8059;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL PLAZA SUR;300272;EXPRESSION SUR BARBIE MOCHILA;8060;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PUERTO MONTT 3;340914;CANDY 2015 SUR BARBIE MOCHILA;8060;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL SOL 2;340919;EXPRESSION 2015 SUR BARBIE MOC;8185;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL TOBALABA;340919;EXPRESSION 2015 SUR BARBIE MOC;8185;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MATIAS COUSI?O;300357;CARDIGAN ROCK BARBIE MOCHILA;8395;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MATIAS COUSI?O;300359;CARDIGAN TREND BARBIE MOCHILA;8395;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ALAMEDA;340887;CARAMEL SUR BARBIE MOCHILA;8395;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL TEMUCO;340893;DREAMS 2014 SUR BARBIE MOCHILA;8395;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;PLAZA EGANA;340893;DREAMS 2014 SUR BARBIE MOCHILA;8395;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PORTAL NU?OA;340919;EXPRESSION 2015 SUR BARBIE MOC;8395;1;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL TALCA;340939;BUBBLE SUR EAH MOCHILA;8395;1;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL TEMUCO;340939;BUBBLE SUR EAH MOCHILA;8395;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL  JUMBO RANCAGUA 2;300327;EXPRESSION PRINCESS BARBIE MOC;8731;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;OUTLET PARK;300329;EXPRESSION ROMANTIC BARBIE MOC;8733;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL COLINA;340899;RAINBOW SUR BARBIE MOCHILA C/C;9235;1;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CALAMA;340910;SONY MORADO EAH MOCHILA;9235;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ALAMEDA;340893;DREAMS 2014 SUR BARBIE MOCHILA;9236;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;OUTLET PARK;300337;INTENSE PRINCESS BARBIE MOCHIL;10076;1;0;0
EC116293;Ever After High;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;LOCAL CHILLAN 1;340906;DIVINE MORADO EAH CARTERA  URB;10076;1;0;0
EC116293;Ever After High;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;LOCAL MALL PLAZA EL TREBOL;340906;DIVINE MORADO EAH CARTERA  URB;10076;1;0;0
EC116293;Ever After High;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;LOCAL PUERTO MONTT;340906;DIVINE MORADO EAH CARTERA  URB;10076;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL LA REINA;340919;EXPRESSION 2015 SUR BARBIE MOC;10077;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL CASTRO;300327;EXPRESSION PRINCESS BARBIE MOC;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MARINA 1;300327;EXPRESSION PRINCESS BARBIE MOC;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PUERTO MONTT 3;300327;EXPRESSION PRINCESS BARBIE MOC;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ALAMEDA;300328;EXPRESSION ROCK BARBIE MOCHILA;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL TOBALABA;300328;EXPRESSION ROCK BARBIE MOCHILA;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ALAMEDA;300329;EXPRESSION ROMANTIC BARBIE MOC;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL LOS ANDES;300329;EXPRESSION ROMANTIC BARBIE MOC;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CALAMA;340883;PACK 2014 SUR BARBIE INFANTIL;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ANTOFAGASTA;340897;EXPRESSION 2014 SUR BARBIE MOC;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MARINA 2;340897;EXPRESSION 2014 SUR BARBIE MOC;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PORTAL NU?OA;340897;EXPRESSION 2014 SUR BARBIE MOC;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MARINA 1;340938;PACK 2015 SUR BARBIE MOCHILA;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL SOL 2;340938;PACK 2015 SUR BARBIE MOCHILA;10916;1;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL PLAZA VESPUCIO;340940;CANDY SUR EAH MOCHILA;10916;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CURICO;340883;PACK 2014 SUR BARBIE INFANTIL;10917;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CONCEPCION CENTRO;340899;RAINBOW SUR BARBIE MOCHILA C/C;11422;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL  JUMBO RANCAGUA 2;340919;EXPRESSION 2015 SUR BARBIE MOC;12597;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ALAMEDA;340919;EXPRESSION 2015 SUR BARBIE MOC;12597;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL EXTRA EL BELLOTO;340919;EXPRESSION 2015 SUR BARBIE MOC;12597;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL JUMBO MAIPU;340919;EXPRESSION 2015 SUR BARBIE MOC;12597;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MELIPILLA;340919;EXPRESSION 2015 SUR BARBIE MOC;12597;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PUERTO MONTT 3;340919;EXPRESSION 2015 SUR BARBIE MOC;12597;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL TEMUCO;340919;EXPRESSION 2015 SUR BARBIE MOC;12597;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL  JUMBO RANCAGUA 2;340899;RAINBOW SUR BARBIE MOCHILA C/C;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CHILLAN 1;340899;RAINBOW SUR BARBIE MOCHILA C/C;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CHILLAN 2;340899;RAINBOW SUR BARBIE MOCHILA C/C;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL LA SERENA;340899;RAINBOW SUR BARBIE MOCHILA C/C;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PASEO ESTACION;340899;RAINBOW SUR BARBIE MOCHILA C/C;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PUERTO VARAS;340899;RAINBOW SUR BARBIE MOCHILA C/C;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL SAN BERNARDO;340899;RAINBOW SUR BARBIE MOCHILA C/C;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL SOL 2;340899;RAINBOW SUR BARBIE MOCHILA C/C;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL EXTRA EL BELLOTO;340922;RAINBOW 2015 SUR BARBIE MOCHIL;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MARINA 1;340922;RAINBOW 2015 SUR BARBIE MOCHIL;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PASEO ESTACION;340922;RAINBOW 2015 SUR BARBIE MOCHIL;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PUERTO MONTT;340922;RAINBOW 2015 SUR BARBIE MOCHIL;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL RANCAGUA;340922;RAINBOW 2015 SUR BARBIE MOCHIL;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL SOL 2;340922;RAINBOW 2015 SUR BARBIE MOCHIL;14277;1;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;OUTLET PARK;340922;RAINBOW 2015 SUR BARBIE MOCHIL;14277;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL LA SERENA;300371;CHERRY S NG BARBIE MALETA;16378;1;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CURICO;340907;DREAM MORADO EAH MOCHILA C/CAR;16798;1;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL PLAZA LOS ANGELES;340907;DREAM MORADO EAH MOCHILA C/CAR;16798;1;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL PLAZA OESTE;340907;DREAM MORADO EAH MOCHILA C/CAR;16798;1;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL TOBALABA;340907;DREAM MORADO EAH MOCHILA C/CAR;16798;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL JUMBO MAIPU;300372;ZAFIRO S FUC BARBIE MALETA;24571;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL CHILLAN 2;300371;CHERRY S NG BARBIE MALETA;25202;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL CONCEPCION CENTRO;300371;CHERRY S NG BARBIE MALETA;25202;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL MALL PLAZA NORTE;300371;CHERRY S NG BARBIE MALETA;25202;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL MALL PLAZA OESTE;300371;CHERRY S NG BARBIE MALETA;25202;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL PUERTO MONTT 3;300371;CHERRY S NG BARBIE MALETA;25202;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL CHILLAN 1;300372;ZAFIRO S FUC BARBIE MALETA;34025;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL PASEO ESTACION;300372;ZAFIRO S FUC BARBIE MALETA;37807;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL FLORIDA CENTER;300373;ZAFIRO S GR BARBIE MALETA;37807;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL LA SERENA;300373;ZAFIRO S GR BARBIE MALETA;37807;1;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;BOLSOS INFANTIL;LOCAL OUT LET BELLOTO;340946;ASTER PETS  BARBIE BOLSO;2723;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ALAMEDA;300232;DESTINY TREND BARBIE MOCHILA;4193;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;LOCAL MELIPILLA;340918;EROS 2015 SUR BARBIE LONCHERA;4530;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;OUTLET PARK;340918;EROS 2015 SUR BARBIE LONCHERA;4530;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PORTAL NU?OA;300305;DESTINY PRINCESS BARBIE MOCHIL;4531;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;LOCAL MALL PLAZA OESTE;340900;VANILLA 2014 SUR BARBIE LONCHE;4531;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ARAUCO MAIPU;340891;DESTINY 2014 SUR BARBIE MOCHIL;4614;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MARINA 1;300305;DESTINY PRINCESS BARBIE MOCHIL;5034;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;LOCAL ANTOFAGASTA;340900;VANILLA 2014 SUR BARBIE LONCHE;5034;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;LOCAL LA REINA;340900;VANILLA 2014 SUR BARBIE LONCHE;5034;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;LOCAL LA SERENA;340900;VANILLA 2014 SUR BARBIE LONCHE;5034;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;LOCAL SOL 2;340900;VANILLA 2014 SUR BARBIE LONCHE;5034;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;LOCAL MATIAS COUSI?O;340918;EROS 2015 SUR BARBIE LONCHERA;5034;2;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;LOCAL VALDIVIA;340944;ABELIA MUSIC  BARBIE CARTERA U;5034;2;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;LOCAL MALL PLAZA VESPUCIO;340942;EROS SUR EAH LONCHERA;5034;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL PORTAL NU?OA;340950;NERINE MUSIC  BARBIE BOLSO;5286;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;ACCESORIOS LONCHERA;LOCAL CALAMA;340924;VANILLA 2015 SUR BARBIE LONCHE;5287;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL APUMANQUE;340886;BUBBLE 2014 SUR BARBIE MOCHILA;6043;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CHILLAN 2;340886;BUBBLE 2014 SUR BARBIE MOCHILA;6043;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL APUMANQUE;300354;BUBBLE SUR BARBIE MOCHILA;6714;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MARINA 1;300355;BUBBLE TREND BARBIE MOCHILA;6714;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CHILLAN 2;340913;BUBBLE 2015 SUR BARBIE MOCHILA;6799;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL APUMANQUE;340893;DREAMS 2014 SUR BARBIE MOCHILA;8395;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CURICO;300327;EXPRESSION PRINCESS BARBIE MOC;9004;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MELIPILLA;340883;PACK 2014 SUR BARBIE INFANTIL;9278;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL CASTRO;300272;EXPRESSION SUR BARBIE MOCHILA;10076;2;0;0
EC116293;Ever After High;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;CARTERA URBANA INFANTIL;OUTLET PARK;340906;DIVINE MORADO EAH CARTERA  URB;10076;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ANTOFAGASTA;300327;EXPRESSION PRINCESS BARBIE MOC;10916;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL ALAMEDA;340897;EXPRESSION 2014 SUR BARBIE MOC;10916;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL SAN BERNARDO;340897;EXPRESSION 2014 SUR BARBIE MOC;10916;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox Retail;CLP;Standard;0,11;0,01;MOCHILAS CON CARRO;COMERCIALIZADORA S.A.;340897;MOCHILA HEAD EXPR SUR BAR;10916;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CALAMA;340899;RAINBOW SUR BARBIE MOCHILA C/C;12177;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL TALCA;340899;RAINBOW SUR BARBIE MOCHILA C/C;12177;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL LOS ANDES;340922;RAINBOW 2015 SUR BARBIE MOCHIL;12177;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL CONCEPCION CENTRO;340922;RAINBOW 2015 SUR BARBIE MOCHIL;12850;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL APUMANQUE;300341;INTENSE TREND BARBIE MOCHILA;14277;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MALL PLAZA EL TREBOL;300341;INTENSE TREND BARBIE MOCHILA;14277;2;0;0
EC116293;Barbie;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MARINA 1;340899;RAINBOW SUR BARBIE MOCHILA C/C;14277;2;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;LOCAL MATIAS COUSI?O;340907;DREAM MORADO EAH MOCHILA C/CAR;15119;2;0;0
EC116293;Ever After High;Bags;Backpacks & Lunchbox WSS;CLP;Direct to Consumer;0,05;0,01;MOCHILAS CON CARRO;PLAZA EGANA;340907;DREAM MORADO EAH MOCHILA C/CAR;16798;2;0;0
EC116293;Barbie;Bags;Fashion Bags & Luggages WSS;CLP;Direct to Consumer;0,05;0,01;MALETAS MALETAS S;LOCAL PASEO ESTACION;300371;CHERRY S NG BARBIE MALETA;22682;2;0;0
